2012-04-17,0.04389999999999983,100,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,4,0,0,0,7,11,0,0,0,0,0,0,0,23,0,0,0,9,9,0,24,0,0,0,
2012-04-18,0.1418999999999997,100,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,8,0,0,0,6,10,0,0,0,0,0,0,0,18,0,0,0,17,4,0,27,0,0,0,
2012-04-19,0.019899999999999807,100,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,8,0,0,0,5,10,0,0,0,0,0,0,0,28,0,0,0,11,5,0,22,0,0,0,
2012-04-20,0.21229999999999993,100,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,5,0,0,0,6,14,0,0,0,0,0,0,0,22,0,0,0,11,6,0,22,0,0,0,
2012-04-21,-0.0898999999999992,74,0,0,0,6,0,5,0,6,2,0,5,8,0,0,0,0,0,2,3,0,0,1,1,0,0,7,0,2,0,0,6,0,3,0,6,2,0,9,0,0,0,
2012-04-22,-0.05660000000000043,88,0,0,6,3,0,4,0,2,0,0,6,20,0,0,0,0,0,1,6,0,0,0,4,0,0,2,0,5,0,0,12,0,2,0,5,0,0,10,0,0,0,
2012-04-23,-0.24350000000000005,100,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,6,17,0,0,0,0,0,0,0,25,0,0,0,10,4,0,25,0,0,0,
2012-04-24,0.13820000000000032,100,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,6,0,0,0,5,9,0,0,0,0,0,0,0,20,0,0,0,12,7,0,28,0,0,0,
2012-04-25,0.03359999999999985,100,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,6,0,0,0,4,8,0,0,0,0,0,0,0,21,0,0,0,13,8,0,24,0,0,0,
2012-04-26,-0.03420000000000023,100,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,4,0,0,0,5,16,0,0,0,0,0,0,0,27,0,0,0,8,7,0,21,0,0,0,
2012-04-27,0.0118999999999998,100,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,6,0,0,0,6,12,0,0,0,0,0,0,0,22,0,0,0,14,7,0,21,0,0,0,
2012-04-28,-0.13009999999999966,76,0,0,0,3,0,4,1,4,3,0,10,8,0,0,0,0,0,0,7,0,0,1,1,0,0,9,0,0,0,0,7,0,3,0,4,2,0,9,0,0,0,
2012-04-29,-0.07500000000000018,73,0,0,5,9,0,2,3,3,0,0,7,4,0,0,0,0,0,0,2,0,0,0,5,0,0,2,0,3,2,0,9,0,3,0,4,0,0,10,0,0,0,
2012-04-30,0.04469999999999974,100,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,1,0,0,0,5,12,0,0,0,0,0,0,0,33,0,0,0,11,5,0,24,0,0,0,
2012-05-01,0.05090000000000039,100,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,26,0,0,0,9,7,0,26,0,0,0,
2012-05-02,0.07369999999999965,100,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,20,0,0,0,7,9,0,31,0,0,0,
2012-05-03,0.06070000000000064,100,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,1,0,0,0,10,7,0,0,0,0,0,0,0,25,0,0,0,10,10,0,26,0,0,0,
2012-05-04,-0.06740000000000013,100,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,2,0,0,0,6,9,0,0,0,0,0,0,0,24,0,0,0,9,7,0,28,0,0,0,
2012-05-05,0.009999999999999787,69,0,0,3,4,0,7,0,2,3,0,8,3,0,0,0,0,0,3,2,0,0,0,1,0,0,5,0,5,1,0,7,0,2,0,4,2,0,7,0,0,0,
2012-05-06,-0.027099999999999902,74,0,0,6,8,0,4,0,2,0,0,3,6,0,0,0,0,0,1,4,0,0,1,0,0,0,2,0,4,6,0,9,0,3,0,6,0,0,9,0,0,0,
2012-05-07,0.010099999999999554,100,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,2,0,0,0,4,13,0,0,0,0,0,0,0,28,0,0,0,9,3,0,28,0,0,0,
2012-05-08,-0.009999999999999787,100,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,7,20,0,0,0,0,0,0,0,34,0,0,0,3,8,0,21,0,0,0,
2012-05-09,-0.006299999999999528,100,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,4,0,0,0,6,14,0,0,0,0,0,0,0,27,0,0,0,9,7,0,20,0,0,0,
2012-05-10,-0.19370000000000065,100,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,7,0,0,0,13,11,0,0,0,0,0,0,0,26,0,0,0,9,6,0,20,0,0,0,
2012-05-11,0.11000000000000032,100,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,4,0,0,0,6,24,0,0,0,0,0,0,0,21,0,0,0,7,3,0,20,0,0,0,
2012-05-12,-0.013799999999999812,94,0,0,4,9,0,7,1,5,3,0,5,3,0,0,0,0,0,3,10,0,0,1,4,0,0,9,0,2,0,0,8,0,2,0,4,3,0,11,0,0,0,
2012-05-13,-0.016200000000000436,88,0,0,8,9,0,5,1,1,0,0,4,3,0,0,0,0,0,1,6,0,0,0,4,0,0,12,0,3,0,0,8,0,5,0,5,0,0,13,0,0,0,
2012-05-14,0.07589999999999986,100,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,3,22,0,0,0,0,0,0,0,23,0,0,0,9,8,0,21,0,0,0,
2012-05-15,0.02910000000000057,100,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,8,13,0,0,0,0,0,0,0,27,0,0,0,10,7,0,24,0,0,0,
2012-05-16,0.05370000000000008,100,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,4,0,0,0,9,9,0,0,0,0,0,0,0,27,0,0,0,12,5,0,21,0,0,0,
2012-05-17,0.011099999999999888,100,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,7,0,0,0,7,16,0,0,0,0,0,0,0,22,0,0,0,11,7,0,21,0,0,0,
2012-05-18,0.018200000000000216,100,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,5,0,0,0,7,11,0,0,0,0,0,0,0,26,0,0,0,6,9,0,23,0,0,0,
2012-05-19,-0.018500000000000405,71,0,0,1,2,0,6,2,5,2,0,2,2,0,0,0,0,0,3,5,0,0,1,0,0,0,6,0,3,7,0,4,0,3,0,2,3,0,12,0,0,0,
2012-05-20,-0.009500000000000064,67,0,0,4,5,0,7,1,2,0,0,4,4,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,3,4,0,7,0,4,0,3,0,0,13,0,0,0,
2012-05-21,0.009800000000000253,100,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,7,0,0,0,2,12,0,0,0,0,0,0,0,20,0,0,0,9,10,0,27,0,0,0,
2012-05-22,-0.001000000000000334,100,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,4,0,0,0,9,17,0,0,0,0,0,0,0,20,0,0,0,14,5,0,21,0,0,0,
2012-05-23,0.0409000000000006,100,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,5,0,0,0,4,14,0,0,0,0,0,0,0,20,0,0,0,14,3,0,25,0,0,0,
2012-05-24,-0.020700000000000607,100,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,7,0,0,0,7,13,0,0,0,0,0,0,0,12,0,0,0,14,6,0,28,0,0,0,
2012-05-25,0.026500000000000412,100,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,5,0,0,0,7,11,0,0,0,0,0,0,0,16,0,0,0,13,9,0,25,0,0,0,
2012-05-26,-0.042300000000000004,75,0,0,0,5,0,8,0,3,1,0,8,1,0,0,0,0,0,2,3,0,0,0,0,0,0,18,0,3,2,0,3,0,2,0,3,1,0,12,0,0,0,
2012-05-27,0.035800000000000054,75,0,0,2,6,0,4,4,2,0,0,2,11,0,0,0,0,0,2,7,0,0,1,1,0,0,2,0,4,4,0,6,0,2,0,3,0,0,12,0,0,0,
2012-05-28,-0.0032000000000005357,86,0,0,0,12,0,3,6,5,2,0,7,5,0,0,0,0,0,3,5,0,0,0,2,0,0,4,0,4,0,0,4,0,4,0,4,2,0,14,0,0,0,
2012-05-29,0.014200000000000657,100,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,5,0,0,0,5,9,0,0,0,0,0,0,0,19,0,0,0,15,7,0,25,0,0,0,
2012-05-30,-0.015000000000000568,100,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,6,0,0,0,6,13,0,0,0,0,0,0,0,25,0,0,0,13,4,0,27,0,0,0,
2012-05-31,0.045100000000000584,100,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,9,6,0,0,0,0,0,0,0,22,0,0,0,13,5,0,30,0,0,0,
2012-06-01,0.09469999999999956,100,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,6,0,0,0,5,11,0,0,0,0,0,0,0,19,0,0,0,13,3,0,28,0,0,0,
2012-06-02,-0.025800000000000267,69,0,0,2,5,0,4,3,4,1,0,3,1,0,0,0,0,0,2,3,0,0,1,2,0,0,3,0,1,6,0,7,0,6,0,4,2,0,9,0,0,0,
2012-06-03,-0.04389999999999983,89,0,0,5,8,0,6,3,1,0,0,8,5,0,0,0,0,0,1,4,0,0,0,2,0,0,4,0,4,0,0,15,0,6,0,4,0,0,13,0,0,0,
2012-06-04,0.060900000000000176,100,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,7,0,0,0,6,9,0,0,0,0,0,0,0,26,0,0,0,12,5,0,26,0,0,0,
2012-06-05,0.17400000000000038,100,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,5,0,0,0,6,9,0,0,0,0,0,0,0,23,0,0,0,13,4,0,28,0,0,0,
2012-06-06,0.019999999999999574,100,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,5,0,0,0,8,12,0,0,0,0,0,0,0,23,0,0,0,9,3,0,27,0,0,0,
2012-06-07,0.13100000000000023,100,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,4,0,0,0,11,14,0,0,0,0,0,0,0,11,0,0,0,9,7,0,33,0,0,0,
2012-06-08,0.041999999999999815,100,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,3,0,0,0,8,19,0,0,0,0,0,0,0,11,0,0,0,10,3,0,33,0,0,0,
2012-06-09,-0.0730000000000004,75,0,0,1,4,0,7,3,3,2,0,6,3,0,0,0,0,0,2,2,0,0,1,2,0,0,3,0,4,5,0,5,0,3,0,4,2,0,13,0,0,0,
2012-06-10,-0.09169999999999945,68,0,0,3,8,0,5,1,2,0,0,5,5,0,1,0,0,0,3,2,0,0,1,4,0,0,2,0,2,0,0,7,0,2,0,4,0,0,11,0,0,0,
2012-06-11,0.10639999999999983,100,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,2,0,0,0,6,20,0,0,0,0,0,0,0,17,0,0,0,11,8,0,25,0,0,0,
2012-06-12,0.1253000000000002,100,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,5,13,0,0,0,0,0,0,0,18,0,0,0,12,8,0,28,0,0,0,
